,corr_day_close,corr_day_vol,corr_open_close,day_high,day_low,div_freq,dividend,eps,ex_div_date,market_cap,open,prev_close,price_precent_change_5d,quote_price,quote_price_change,quote_price_change_percent,quote_symbol,quote_volume,yield
1171,,,,24.29,24.27,Quarterly,0.114 CAD,N/A,04/01/2019,149084251,24.29,24.23,,24.27,0.04,0.17,BNS.PR.Y,4045,1.875
1172,,,,102.10,101.50,N/A,N A,N/A,N/A,99705000,102.10,102.00,,102.0,0.0,0.0,RSI.DB.F,47000,N/A
1173,-0.8182271628179565,0.34280290173763533,0.9215598803351807,2.04,2.00,N/A,N A,-0.040000,N/A,156713350,2.03,2.05,-13.33,2.0,-0.05,-2.44,MYA,9300,N/A
1174,,,,22.99,22.75,Quarterly,0.313 CAD,N/A,02/27/2019,272539313,22.99,22.85,,22.75,-0.1,-0.44,BIP.PR.D,16613,5.495
1175,1.4002371218627633e-15,,1.0,N/A,N/A,Monthly,0.031 CAD,N/A,03/28/2019,12030000,N/A,20.05,0.0,20.05,0.0,0.0,CAFR,0,1.855
1176,0.8608012636029767,0.7082122684686807,0.8547396037378382,13.40,13.31,Monthly,0.100 CAD,-2.600000,03/28/2019,116665773,13.31,13.30,2.42,13.4,0.1,0.75,SBC,10797,8.955
1177,0.882603907589797,-0.47356282727641824,0.950551913438695,33.89,33.85,Quarterly,0.090 CAD,N/A,03/27/2019,66688742,33.85,33.72,0.83,33.89,0.17,0.5,ZGQ,327,1.074
1178,,,,17.17,16.93,Quarterly,0.297 CAD,N/A,06/13/2019,206040000,17.00,16.97,,17.17,0.2,1.18,BPO.PR.A,4700,6.916
1179,,,,100.15,100.14,N/A,N A,N/A,N/A,345483000,100.14,100.10,,100.14,0.04,0.04,EFN.DB,20000,N/A
1180,0.712520679420189,0.339340491004399,0.6241347305019864,N/A,N/A,Quarterly,0.240 CAD,3.330000,03/28/2019,0,N/A,0.00,2.13,0.0,0.0,0.0,TFII,0,2.242
1181,-0.8931605336549583,0.08977358521526448,0.8526824290236645,4.59,4.57,Monthly,0.017 CAD,N/A,03/28/2019,20610979,4.59,4.57,-2.85,4.57,0.0,0.0,HGY,1625,4.644
1182,,,,N/A,N/A,Quarterly,0.111 CAD,N/A,03/21/2019,1623000,N/A,16.23,0.0,16.23,0.0,0.0,RIE.U,0,3.358
1183,-0.5869805752631656,-0.15190124223116366,0.3621709376926688,16.40,16.28,Quarterly,0.220 CAD,2.210000,03/22/2019,228846478,16.40,16.47,-4.38,16.37,-0.1,-0.61,TCL.B,1050,5.376
1184,0.7905694150420949,-0.1919954293673659,1.0,N/A,N/A,Monthly,0.180 CAD,N/A,03/18/2019,4044000,N/A,101.10,0.25,101.1,0.0,0.0,QSB,0,2.060
1185,,,,16.85,16.50,Quarterly,0.250 CAD,N/A,02/14/2019,264000000,16.75,16.73,,16.5,-0.23,-1.37,ENB.PR.P,123371,6.061
1186,-0.01579991119117828,-0.18216695711859873,0.36766661222742986,17.62,17.53,Monthly,0.070 CAD,N/A,03/28/2019,256811500,17.57,17.56,-0.29,17.62,0.06,0.34,DIVS,3100,4.767
1187,0.2003294658934437,0.3446880079879061,0.9998832432258407,N/A,N/A,Annual,0.019 CAD,N/A,12/28/2018,38632500,N/A,17.17,4.43,17.17,0.0,0.0,RBOT.U,0,0.154
1188,,,,N/A,N/A,N/A,N A,N/A,N/A,670134,N/A,0.05,,0.05,0.0,0.0,TRL.WT,0,N/A
1189,0.5971702772753391,-0.5082634465440331,0.762446122874752,N/A,N/A,Quarterly,0.793 CAD,3.100000,03/14/2019,0,N/A,0.00,0.82,0.0,0.0,0.0,BCE,0,5.278
1190,0.3867152807586422,-0.5574287280009996,0.41998195157667007,1.39,1.38,N/A,N A,-0.220000,N/A,111942970,1.39,1.39,0.0,1.39,0.0,0.0,GPS,21577,N/A
1191,-0.5407530183301577,0.1434643831995053,0.9490016556438868,18.65,18.64,Monthly,0.060 CAD,N/A,04/22/2019,31688000,18.65,18.62,-0.16,18.64,0.02,0.11,RQG,1200,4.834
1192,-0.9532223491743611,0.5757073625432064,0.9384191227974401,1.76,1.74,Monthly,0.015 CAD,-0.390000,04/29/2019,25163361,1.76,1.77,-8.72,1.76,-0.01,-0.56,PME,6500,10.227
1193,,,,0.00,0.00,Monthly,0.082 CAD,N/A,04/29/2019,43333238,0.00,17.50,,17.5,0.0,0.0,BAM.PR.E,113,5.643
1194,0.46061005529729127,0.0474806748297247,0.16906315119328919,18.99,18.78,Quarterly,0.180 CAD,2.390000,06/27/2019,4593256454,18.83,18.86,-0.86,18.9,0.04,0.21,CIX,378582,3.810
1195,,,,15.16,14.87,Quarterly,0.193 CAD,N/A,02/28/2019,89328759,15.00,15.15,,14.87,-0.28,-1.85,SLF.PR.J,3864,5.179
1196,,,,13.30,13.20,Quarterly,0.174 CAD,N/A,03/28/2019,38110340,13.30,13.35,,13.2,-0.15,-1.12,FN.PR.A,400,5.284
1197,-0.03241972486915389,0.5468408672684356,0.32372175754206195,N/A,N/A,Monthly,0.100 CAD,1.550000,04/22/2019,0,N/A,0.00,1.56,0.0,0.0,0.0,PKI,0,2.853
1198,-0.1674589611629726,-0.10213194089914204,0.8894738188986326,26.21,26.21,Quarterly,0.032 CAD,N/A,12/28/2018,11794631,26.21,26.29,-0.77,26.21,-0.08,-0.3,MIND,255,0.122
1199,-0.005619130415824315,-0.3911142226211396,0.502849920978591,0.16,0.16,N/A,N A,-0.390000,N/A,3797277,0.16,0.17,-6.25,0.16,-0.01,-5.88,BRY,7800,N/A
1200,,,,17.06,16.85,Quarterly,0.266 CAD,N/A,03/29/2019,303300000,17.00,17.00,,16.85,-0.15,-0.88,TRP.PR.E,18282,6.306
1201,-0.8823806606735248,0.42669974316816534,0.9789118507025111,0.055,0.045,N/A,N A,-0.270000,N/A,36809327,0.045,0.05,-200.0,0.05,0.0,0.0,PLI,8872060,N/A
1202,,,,N/A,N/A,N/A,N A,N/A,N/A,108613,N/A,0.01,,0.01,0.0,0.0,LXR.WT,0,N/A
1203,-0.6294820948336656,-0.2343580991869552,0.698547515424782,0.53,0.51,N/A,N A,-0.030000,N/A,76946482,0.52,0.51,-3.77,0.53,0.02,3.92,TLT,60210,N/A
1204,-0.15689112405554365,-0.728297604437584,-0.07621418636173286,N/A,N/A,Monthly,0.050 CAD,-0.430000,04/29/2019,0,N/A,0.00,-0.74,0.0,0.0,0.0,MTL,0,4.934
1205,,,,25.35,25.28,Quarterly,0.281 CAD,N/A,04/24/2019,252800000,25.31,25.31,,25.28,-0.03,-0.12,RY.PR.G,18792,4.450
1206,0.8842182313726822,0.05272530739974879,0.8901108133351329,42.00,41.50,Quarterly,0.375 CAD,2.140000,03/21/2019,50242134015,41.83,41.80,7.21,41.94,0.14,0.33,CNQ,3439510,3.577
1207,,,,21.39,20.42,Quarterly,0.236 CAD,N/A,02/28/2019,204200000,21.31,21.30,,20.42,-0.88,-4.13,IAF.PR.G,24769,4.624
1208,,,,25.97,25.84,Quarterly,0.344 CAD,N/A,04/01/2019,361900000,25.97,25.92,,25.85,-0.07,-0.27,BNS.PR.E,18144,5.319
1209,0.9104445548603785,-0.25195670380004337,0.9292930179827775,12.10,12.02,N/A,N A,-0.320000,N/A,190580460,12.03,12.10,10.47,12.07,-0.03,-0.25,TGO,21411,N/A
1210,0.9497445792885397,-0.15051274617231689,0.9799432158042447,27.46,27.46,Semi-Annual,1.084 CAD,N/A,12/28/2018,68650000,27.46,27.37,0.98,27.46,0.09,0.33,MINT.B,100,2.589
1211,-0.8428013674217423,0.5739490510850527,0.7891119848674709,19.25,18.46,Monthly,0.138 CAD,1.670000,04/29/2019,683209744,18.52,18.16,-14.25,18.72,0.56,3.08,AD,490984,8.814
1212,,,,43.00,43.00,N/A,N A,N/A,N/A,69148300,43.00,42.42,0.0,43.0,0.58,1.37,HXQ.U,225,N/A
1213,0.927205780020434,-0.24885984605299924,0.8983501648552678,N/A,N/A,Quarterly,0.101 CAD,N/A,03/22/2019,11475000,N/A,25.50,1.25,25.5,0.0,0.0,FBE,0,1.510
1214,,,,9.12,9.12,Monthly,0.042 CAD,-0.300000,04/29/2019,15467602,9.12,9.10,0.0,9.12,0.02,0.22,BLB.UN,200,5.482
1215,0.11914084031945113,-0.21135085007321056,-0.1156377279634322,N/A,N/A,Monthly,0.050 CAD,0.610000,04/29/2019,0,N/A,0.00,0.43,0.0,0.0,0.0,ARX,0,6.417
1216,,,,24.15,24.12,Quarterly,0.185 CAD,N/A,04/01/2019,125046401,24.15,24.12,,24.12,0.0,0.0,BNS.PR.F,3998,3.062
1217,0.8260281722917617,0.09514160257868537,0.7043607250604988,0.12,0.115,N/A,N A,-0.040000,N/A,42653308,0.115,0.12,16.67,0.115,-0.005,-4.17,NZC,31500,N/A
1218,,,,20.50,20.26,Quarterly,0.281 CAD,N/A,03/18/2019,162080000,20.37,20.20,,20.26,0.06,0.3,HSE.PR.E,13136,5.553
1219,0.6538587163090689,0.3763589332118525,0.7100831706081628,33.01,32.72,N/A,N A,N/A,N/A,284239000,33.01,32.75,0.33,32.86,0.11,0.34,DXG,104632,N/A
1220,-0.45120136040902553,-0.40518174509243743,0.3644257584171158,N/A,N/A,Monthly,0.033 CAD,N/A,04/23/2019,50509000,N/A,19.06,-0.05,19.06,0.0,0.0,FGB,0,2.015
1221,-0.8697578732731557,0.3872554278090418,0.7909242002612235,N/A,N/A,Quarterly,0.080 CAD,N/A,03/27/2019,15952367,N/A,22.53,-0.58,22.53,0.0,0.0,ZEUS,0,1.101
1222,0.8838722476792347,0.14545647297710304,0.9622788426881332,N/A,N/A,Quarterly,0.030 CAD,0.370000,03/21/2019,0,N/A,0.00,11.61,0.0,0.0,0.0,LUN,0,1.583
1223,0.879992535066632,0.0706979519900756,0.5930277255937253,0.50,0.49,N/A,N A,-0.07,N/A,53618290,0.49,0.50,13.46,0.5,0.0,0.0,HBP,2500,N/A
1224,-0.49020206137057776,0.42473392977164665,0.6889760035195643,10.86,10.82,Monthly,0.032 CAD,N/A,04/23/2019,643587150,10.82,10.83,0.0,10.85,0.02,0.18,FIG,40320,3.539
1225,,,,100.00,100.00,N/A,N A,N/A,N/A,107089000,100.00,100.00,,100.0,0.0,0.0,YPG.DB,3000,N/A
1226,,,,N/A,N/A,Annual,0.055 CAD,N/A,03/21/2019,1475000,N/A,14.75,,14.75,0.0,0.0,RGRE.U,0,5.823
1227,,,,15.65,15.52,Quarterly,0.250 CAD,N/A,02/14/2019,375600000,15.59,15.60,,15.65,0.05,0.32,ENB.PR.Y,8502,6.390
1228,0.7721659015869019,0.03413607747696958,0.9220571532933269,0.165,0.15,N/A,N A,-0.240000,N/A,124074164,0.15,0.155,29.41,0.165,0.01,6.45,LYD,153500,N/A
1229,,,,102.00,102.00,N/A,N A,N/A,N/A,129030000,102.00,101.90,,102.0,0.1,0.1,EXE.DB.C,7000,N/A
1230,-0.9448422557109746,0.15966675968690108,0.8315238875391665,5.515,5.45,N/A,N A,-1.040000,N/A,21539493,5.45,5.47,-3.68,5.47,0.0,0.0,HQD,141155,N/A
1231,,,,25.30,25.27,Quarterly,0.322 CAD,N/A,02/14/2019,759000000,25.30,25.27,,25.3,0.03,0.12,ENB.PF.I,7161,5.089
1232,,,,15.92,15.88,N/A,N A,N/A,N/A,127996844,15.90,15.86,,15.9,0.04,0.25,BCE.PR.J,2429,N/A
1233,-0.6814696408936298,0.15594635767336734,0.7299532831624918,15.66,15.62,Monthly,0.040 CAD,N/A,04/26/2019,4213066404,15.62,15.61,-0.58,15.65,0.04,0.26,ZAG,140610,2.914
1234,0.9398316791660803,-0.2555684701509043,0.9344464843986142,16.91,16.66,Quarterly,0.330 CAD,N/A,03/22/2019,271495190,16.91,16.74,2.73,16.76,0.02,0.12,TXF,18893,8.254
1235,0.8681515643372998,0.4888668662267809,0.9763848088243877,N/A,N/A,Quarterly,0.250 CAD,2.330000,02/26/2019,0,N/A,0.00,3.6,0.0,0.0,0.0,MFC,0,4.093
1236,-0.6230228584188839,-0.44254168052983317,0.4022758620916083,2.59,2.52,N/A,N A,-1.060000,N/A,320318407,2.57,2.58,-2.68,2.52,-0.06,-2.33,III,19450,N/A
1237,0.4512013604090254,0.5959375604457505,1.0,N/A,N/A,Monthly,0.036 CAD,N/A,04/22/2019,99705000,N/A,19.55,0.05,19.55,0.0,0.0,RQJ,0,2.199
1238,0.8204572108950089,-0.6402949597060434,0.44199713961083215,56.12,55.11,Quarterly,0.170 CAD,2.640000,03/14/2019,9324586948,55.55,55.54,0.99,56.12,0.58,1.04,CCL.B,201401,1.212
1239,,,,N/A,N/A,Quarterly,0.110 CAD,N/A,03/28/2019,2576000,N/A,25.76,0.0,25.76,0.0,0.0,FHU,0,1.708
1240,0.6719666577176538,0.2608175634632715,0.16095045438408168,16.28,16.26,Monthly,0.060 CAD,N/A,04/26/2019,112755280,16.26,16.22,-0.25,16.28,0.06,0.37,ZMI,201,4.082
1241,-0.5150463963780203,0.3777835907602977,0.6789213684325578,8.96,8.85,Quarterly,0.080 CAD,0.220000,02/05/2019,371909804,8.88,8.87,-1.56,8.95,0.08,0.9,ABT,69781,3.575
1242,0.9649795338993407,0.556583957016954,0.9872095026893805,5.47,5.40,N/A,N A,-3.710000,N/A,39682903,5.40,5.35,13.64,5.46,0.11,2.06,LCS,15550,N/A
1243,-0.6597254846634873,0.5943857679533973,0.7789401187391582,5.66,5.415,Quarterly,0.100 CAD,0.280000,03/06/2019,450816044,5.42,5.42,-7.03,5.62,0.2,3.69,CMG,188517,7.117
1244,-0.819382129014209,0.35721918193017926,0.8164965809277259,0.03,0.025,N/A,N A,-0.060000,N/A,2776217,0.03,0.03,-33.33,0.025,-0.005,-16.67,GQM,186000,N/A
1245,-0.7653852446596272,0.30922857597918313,0.6098367211363065,0.00,0.00,N/A,N A,-0.040000,N/A,3564018,0.00,0.085,-6.25,0.085,0.0,0.0,CWM,68687,N/A
1246,0.8102557572174267,-0.2871470569871765,0.6987995102160659,18.99,18.90,Monthly,0.110 CAD,N/A,04/26/2019,1066054500,18.99,18.89,0.11,18.9,0.01,0.05,ZWP,869,7.041
1247,0.14799667504322694,0.11438876322606956,0.8223837647153204,27.98,27.98,Quarterly,0.120 CAD,N/A,03/27/2019,56392291,27.98,27.97,0.11,27.98,0.01,0.04,ZIN,400,1.344
1248,6.6330589449043e-16,-0.45120136040902536,1.0,N/A,N/A,Monthly,0.070 CAD,N/A,04/29/2019,14165299,N/A,22.70,0.0,22.7,0.0,0.0,EUR,0,3.172
1249,0.6574112430462838,-0.20521206778081325,0.9635859807961257,0.08,0.08,N/A,N A,-0.010000,N/A,6791551,0.08,0.08,18.75,0.08,0.0,0.0,OMM,21000,N/A
1250,,,,N/A,N/A,Quarterly,0.038 CAD,N/A,03/28/2019,4652500,N/A,18.61,0.0,18.61,0.0,0.0,FHC.F,0,0.817
1251,0.7234780434144719,0.3267320196065356,1.0,22.64,22.64,Monthly,0.085 CAD,N/A,04/25/2019,2264000,22.64,22.05,2.61,22.64,0.59,2.68,BNC,250,4.505
1252,0.8545795269235764,-0.0359643621837347,0.992862792188629,N/A,N/A,Quarterly,0.135 CAD,N/A,03/28/2019,74898000,N/A,27.74,0.72,27.74,0.0,0.0,DGR.B,0,1.211
1253,6.6330589449043e-16,-0.2183997749508672,1.0,N/A,N/A,N/A,N A,-0.150000,N/A,40647590,N/A,0.69,0.0,0.69,0.0,0.0,SBI,0,N/A
1254,-0.32673201960653564,-0.03885878670437181,-0.11111111111111108,0.045,0.045,N/A,N A,-0.010000,N/A,2129384,0.045,0.045,0.0,0.045,0.0,0.0,WHM,64000,N/A
1255,0.9439331424246307,0.38705047652302255,1.0,26.98,26.98,Semi-Annual,0.344 CAD,N/A,12/28/2018,37772000,26.98,26.82,1.93,26.98,0.16,0.6,MCLC,100,2.180
1256,,,,3.52,3.52,Monthly,0.010 CAD,-0.450000,04/29/2019,53307531,3.52,3.52,0.0,3.52,0.0,0.0,CTF.UN,5800,3.409
1257,0.6211698800598364,-0.5143242992331782,0.2558491173969202,0.92,0.83,N/A,N A,-0.040000,N/A,56567263,0.92,0.90,4.21,0.85,-0.05,-5.56,SCAN,229678,N/A
1258,-0.4555713742806869,-0.6219005725374159,0.5585211048485763,1.22,1.17,N/A,N A,0.080000,N/A,177524111,1.21,1.21,-0.85,1.17,-0.04,-3.31,CR,204740,N/A
1259,,,,N/A,N/A,N/A,N A,N/A,N/A,0,N/A,0.00,,0.0,0.0,0.0,CPP.H,0,N/A
1260,,,,20.53,20.46,Quarterly,0.313 CAD,N/A,04/12/2019,143220000,20.50,20.50,,20.46,-0.04,-0.2,BRF.PR.E,4200,6.109
1261,,,,N/A,N/A,Semi-Annual,0.150 CAD,0.960000,12/19/2018,29275225,N/A,17.50,0.0,17.5,0.0,0.0,RAV.UN,0,1.714
1262,-0.9096516512342991,0.16484395569913593,0.6429245650053896,N/A,N/A,N/A,N A,0.510000,N/A,0,N/A,0.00,-5.97,0.0,0.0,0.0,CG,0,N/A
1263,0.27116307227332026,-0.3336548918664648,0.6454972243679029,0.13,0.125,N/A,N A,-0.160000,N/A,5959389,0.125,0.13,0.0,0.13,0.0,0.0,LND,102823,N/A
1264,0.9383458653909311,0.23545333774521682,0.987979017730753,34.81,34.72,Quarterly,0.150 CAD,N/A,03/28/2019,41528086,34.72,34.67,1.84,34.81,0.14,0.4,FST,800,1.221
1265,-0.86219986660783,0.5427211415603571,0.9406147396205885,N/A,N/A,Monthly,0.105 USD,N/A,04/26/2019,8575000,N/A,24.50,-0.41,24.5,0.0,0.0,ZUP.U,0,5.367
1266,-0.906443903713693,0.39562716216657834,0.8482190844646685,N/A,N/A,N/A,N A,0.760000,N/A,0,N/A,0.00,-6.18,0.0,0.0,0.0,KXS,0,N/A
1267,0.5425492781271755,-0.5838040952169276,0.06481573960220809,10.25,10.18,Monthly,0.043 CAD,N/A,04/26/2019,1907249060,10.22,10.23,-0.1,10.25,0.02,0.2,ZPR,124917,4.859
1268,-0.3249640631921527,-0.09926071237825419,-0.13540345807658555,6.68,6.62,Monthly,0.050 CAD,0.940000,04/29/2019,383682427,6.63,6.64,-0.6,6.68,0.04,0.6,TNT.UN,35723,8.892
1269,-0.9173772816432694,0.1383068563997504,0.7528074091628114,0.53,0.51,N/A,N A,-0.010000,N/A,247867467,0.53,0.53,-8.0,0.51,-0.02,-3.77,FCU,244019,N/A
1270,0.5662917898453745,-0.13895016790748435,0.9975719468859294,N/A,N/A,Quarterly,0.124 CAD,N/A,03/28/2019,11905000,N/A,23.81,0.71,23.81,0.0,0.0,JAPN.B,0,1.562
1271,,,,25.10,25.00,Quarterly,0.438 CAD,N/A,03/14/2019,50000000,25.10,24.98,,25.0,0.02,0.08,BIR.PR.C,620,7.000
1272,-0.7709641827023254,-0.004194151667118752,0.6049183146818274,11.445,11.33,Monthly,0.067 CAD,0.630000,04/29/2019,1339674776,11.35,11.34,-1.93,11.43,0.09,0.79,NWH.UN,158760,6.999
1273,0.5731709799839723,-0.22214617800104003,0.4701097976365376,46.90,46.15,Quarterly,0.180 USD,1.520000,02/14/2019,5072190340,46.15,46.16,0.39,46.67,0.51,1.1,RBA,133304,2.039
1274,-0.669585503234726,-0.0997825525085759,0.7625870406430577,31.25,31.17,Monthly,0.074 CAD,1.010000,04/24/2019,2648304000,31.17,31.14,-0.55,31.23,0.09,0.29,XBB,43197,2.840
1275,-0.39705882352941174,0.5389854162939289,0.5043054633280261,1.47,1.43,N/A,N A,0.770000,N/A,115888137,1.47,1.47,-1.33,1.43,-0.04,-2.72,EMX,6400,N/A
1276,-0.5017859472052688,-0.5545597342555554,0.48595355580968774,N/A,N/A,N/A,N A,2.080000,N/A,0,N/A,0.00,-2.05,0.0,0.0,0.0,AC,0,N/A
1277,0.12834012558988753,-0.7444294360439907,0.6852803889640472,32.30,32.03,Monthly,0.150 CAD,1.910000,04/22/2019,6820426559,32.23,32.16,2.48,32.3,0.14,0.44,KEY,305546,5.573
1278,,,,19.30,19.28,Quarterly,0.275 CAD,N/A,04/22/2019,96500000,19.29,19.22,,19.3,0.08,0.42,CWB.PR.B,3900,5.699
1279,0.4068094747860247,0.48969024856890175,0.3827938093523302,N/A,N/A,N/A,N A,-0.080000,N/A,0,N/A,0.00,2.9,0.0,0.0,0.0,CS,0,N/A
1280,-0.1936124680618535,-0.7740328940884966,0.2202537669254961,N/A,N/A,Annual,0.080 CAD,0.420000,11/29/2018,0,N/A,0.00,1.89,0.0,0.0,0.0,CCO,0,0.504
1281,-0.5404722391738281,0.4664492948281818,0.7436277325862578,9.91,9.80,Quarterly,0.100 CAD,0.700000,03/29/2019,146488857,9.91,9.95,-2.58,9.84,-0.11,-1.11,MDF,3802,4.065
1282,,0.27288432646216965,,20.06,20.06,Monthly,0.035 CAD,N/A,04/22/2019,41123000,20.06,20.06,0.0,20.06,0.0,0.0,RPSB,4050,1.929
1283,0.442860071835557,0.08196391838325237,0.7241049904624499,14.34,14.15,Monthly,0.074 CAD,-0.180000,04/29/2019,1282603554,14.21,14.20,1.67,14.31,0.11,0.77,CRR.UN,82059,6.220
1284,,,,N/A,N/A,Monthly,0.042 CAD,N/A,04/29/2019,60121931,N/A,10.42,0.0,10.42,0.0,0.0,GEC.UN,0,4.799
1285,0.771815015598268,0.7608779651263595,0.9699716217370437,24.50,24.50,Quarterly,0.082 CAD,N/A,03/28/2019,34300000,24.50,24.42,0.29,24.5,0.08,0.33,IQD,600,1.479
1286,0.8651820422863863,0.34785995316518764,0.8653435756472962,57.25,56.70,N/A,N A,7.540000,N/A,878259280,57.00,57.00,2.66,56.88,-0.12,-0.21,CYB,20429,N/A
1287,-0.6379053716127601,0.63790537161276,1.0,N/A,N/A,Monthly,0.047 CAD,N/A,04/22/2019,1996000,N/A,19.96,-0.76,19.96,0.0,0.0,DCU,0,2.826
1288,0.5301793952900092,-0.4214086257831097,-0.24855730488258612,9.91,9.70,Quarterly,0.060 CAD,0.530000,03/28/2019,453775410,9.70,9.84,1.12,9.9,0.06,0.61,TOT,13792,2.424
1289,,,,0.01,0.01,N/A,N A,N/A,N/A,292748,0.01,0.015,,0.01,-0.005,-33.33,NMX.WT,34000,N/A
1290,0.33462347853991087,-0.023993066299789836,0.9998458231267903,10.96,10.90,N/A,N A,-2.100000,N/A,38122508,10.90,10.94,-1.0,10.96,0.02,0.18,SBT.B,700,N/A
1291,0.9476684299255369,-0.15329936010129144,0.9627407094082645,8.46,8.45,Monthly,0.038 CAD,0.740000,03/28/2019,15933471,8.45,8.41,1.42,8.46,0.05,0.59,HEF,1400,5.460
1292,,,,21.44,21.03,Quarterly,0.316 CAD,N/A,03/14/2019,249542043,21.22,21.30,,21.03,-0.27,-1.27,BAM.PF.A,13238,6.016
1293,,,,100.50,100.50,N/A,N A,N/A,N/A,26632500,100.50,100.50,,100.5,0.0,0.0,FC.DB.H,9000,N/A
1294,0.7596869794350372,-0.16934153926483145,0.3769684748370692,0.00,0.00,N/A,N A,0.340000,N/A,23249568,0.00,3.70,2.89,3.7,0.0,0.0,VCI,6910,N/A
1295,,,,N/A,N/A,Quarterly,0.131 CAD,N/A,03/14/2019,11913062,N/A,10.03,,10.03,0.0,0.0,WFS.PR.A,0,5.234
1296,,,,20.53,20.03,Quarterly,0.400 CAD,N/A,03/15/2019,106597657,20.34,20.20,,20.03,-0.17,-0.84,EFN.PR.E,5543,7.988
1297,0.8566264062871386,-0.5581436502319359,0.9331754632699539,29.30,29.23,Quarterly,0.143 CAD,N/A,03/29/2019,229262400,29.25,29.24,0.82,29.28,0.04,0.14,VE,4339,3.364
1298,0.9361151418914456,0.4478902872995073,0.9225421824007514,N/A,N/A,Quarterly,0.750 CAD,3.930000,03/28/2019,0,N/A,0.00,3.4,0.0,0.0,0.0,TRP,0,4.727
1299,0.5821068988076653,-0.42434030229950714,0.6500013372838381,1.07,1.00,N/A,N A,-1.110000,N/A,521163431,1.06,1.06,14.02,1.01,-0.05,-4.72,ATH,1101794,N/A
1300,,,,20.45,20.31,Quarterly,0.318 CAD,N/A,03/19/2019,97488000,20.45,20.37,,20.31,-0.06,-0.29,NPI.PR.C,620,6.253
1301,0.6249167657110359,-0.2639570411475511,0.7623657378506138,3.31,3.18,Monthly,0.010 CAD,0.530000,04/29/2019,383067665,3.27,3.26,11.76,3.27,0.01,0.31,CJ,373813,3.670
1302,,,,21.05,20.80,Quarterly,0.297 CAD,N/A,03/14/2019,165775748,20.80,20.90,,20.81,-0.09,-0.43,BAM.PR.N,14280,5.706
1303,-0.6376972756936353,-0.31573578143842723,0.7650720944723376,46.52,46.45,N/A,N A,N/A,N/A,356661975,46.45,46.40,-0.39,46.5,0.1,0.22,HBB,1219,N/A
1304,,,,25.45,25.40,Quarterly,0.344 CAD,N/A,04/08/2019,254000000,25.40,25.41,,25.4,-0.01,-0.04,PWF.PR.R,22234,5.413
1305,,,,26.15,25.97,Quarterly,0.391 CAD,N/A,04/22/2019,145880000,25.97,25.92,,26.05,0.13,0.5,CWB.PR.C,7404,5.998
1306,,,,6.09,6.03,Quarterly,0.175 CAD,-0.120000,03/28/2019,84664232,6.07,6.07,-0.33,6.05,-0.02,-0.33,OCS.UN,13000,11.570
1307,,,,17.74,17.40,Quarterly,0.239 CAD,N/A,02/28/2019,18955264,17.74,17.50,,17.55,0.05,0.29,SLF.PR.K,1300,5.456
1308,0.9355382125623378,-0.281938969502854,0.943567303733655,36.14,35.98,N/A,N A,0.730000,N/A,1955328443,36.12,35.99,1.61,36.11,0.12,0.33,HXT,362460,N/A
1309,0.25635900965597175,-0.8088140216347036,-0.3995389581868515,46.12,45.50,Quarterly,0.310 CAD,3.780000,03/28/2019,670687094,45.80,45.68,2.83,46.12,0.44,0.96,GSY,18336,2.689
1310,0.16466097788958206,0.24449171924093666,-0.2511601727872979,14.52,14.50,Monthly,0.033 CAD,N/A,04/26/2019,159138910,14.50,14.52,-0.14,14.52,0.0,0.0,ZSU,1282,2.590
1311,0.9201651861753847,-0.44690379856656093,0.9335667785610823,23.20,23.11,Monthly,0.200 CAD,N/A,12/28/2018,258701250,23.19,23.14,1.21,23.15,0.01,0.04,XFH,10006,2.491
1312,0.7964741317850806,0.6008832648590511,0.324248020567601,17.10,16.81,N/A,N A,-0.930000,N/A,610260662,16.94,16.94,2.79,16.92,-0.02,-0.12,SW,23189,N/A
1313,-0.9486586084169388,-0.06525758623088067,0.8516097754170141,0.94,0.85,N/A,N A,-0.230000,N/A,77930572,0.94,0.95,-9.78,0.92,-0.03,-3.16,ALO,112294,N/A
1314,-0.8388520039938685,-0.3607620926340259,1.0,N/A,N/A,Quarterly,0.400 CAD,N/A,03/27/2019,29139200,N/A,50.24,-0.16,50.24,0.0,0.0,ZCB,0,3.185
1315,0.8778103654650139,-0.04387828621314358,0.905512708662868,27.28,27.18,N/A,N A,N/A,N/A,52339200,27.27,27.18,0.74,27.26,0.08,0.29,VEQT,15651,N/A
1316,,,,9.96,9.95,Monthly,0.046 CAD,N/A,04/29/2019,403323965,9.96,9.96,,9.96,0.0,0.0,FTN.PR.A,15530,5.522
1317,-0.6333552400161209,0.33590740172197353,0.6277864691227413,18.70,18.66,Monthly,0.083 CAD,N/A,04/25/2019,140250000,18.66,18.65,-0.27,18.7,0.05,0.27,PYF,9220,5.326
1318,-0.9380136451575575,-0.6964637676000089,0.788991935374684,21.00,20.65,Quarterly,0.063 CAD,1.140000,04/17/2019,1191425072,20.88,20.90,-7.75,20.84,-0.06,-0.29,RCH,71780,1.215
1319,,,,N/A,N/A,N/A,N A,N/A,N/A,8140000,N/A,20.35,0.15,20.35,0.0,0.0,KILO,0,N/A
