Date,Open,High,Low,Close,Adj Close,Volume
2018-12-03,156.559998,159.100006,154.000000,156.389999,156.389999,1496200
2018-12-04,155.000000,159.100006,149.350006,150.199997,150.199997,1481000
2018-12-06,143.089996,157.270004,142.300003,156.899994,156.899994,1639900
2018-12-07,156.979996,159.899994,145.199997,146.880005,146.880005,1636400
2018-12-10,146.070007,151.589996,143.910004,151.500000,151.500000,1247500
2018-12-11,154.960007,158.830002,153.110001,154.669998,154.669998,1530800
2018-12-12,157.990005,163.770004,157.440002,160.089996,160.089996,1411800
2018-12-13,160.979996,164.130005,159.490005,161.059998,161.059998,1238700
2018-12-14,147.970001,149.020004,140.000000,140.169998,140.169998,6374100
2018-12-17,139.919998,139.919998,128.789993,129.660004,129.660004,5015900
2018-12-18,133.630005,136.199997,131.610001,134.389999,134.389999,2575000
2018-12-19,135.000000,140.529999,131.690002,133.190002,133.190002,2690500
2018-12-20,131.210007,134.960999,121.500000,127.709999,127.709999,3429400
2018-12-21,128.300003,128.630005,121.849998,122.410004,122.410004,2483200
2018-12-24,118.949997,122.870003,117.639999,119.099998,119.099998,1306000
2018-12-26,121.379997,130.550003,121.379997,130.210007,130.210007,1627300
2018-12-27,126.440002,132.600006,125.040001,132.399994,132.399994,1461100
2018-12-28,134.119995,136.130005,129.419998,133.460007,133.460007,1376500
2018-12-31,136.020004,140.533997,135.072006,138.449997,138.449997,1684200
2019-01-02,134.000000,139.139999,131.169998,137.600006,137.600006,1232600
2019-01-03,134.759995,136.259995,129.479996,129.789993,129.789993,1219500
2019-01-04,134.509995,139.500000,133.160004,138.059998,138.059998,1366100
2019-01-07,139.649994,145.850006,138.740005,144.389999,144.389999,1260000
2019-01-08,147.639999,149.820007,144.009995,145.440002,145.440002,1367700
2019-01-09,146.500000,150.330002,144.399994,148.619995,148.619995,1275700
2019-01-10,146.309998,149.970001,144.580002,148.270004,148.270004,965200
2019-01-11,147.309998,150.000000,146.710007,149.429993,149.429993,685300
2019-01-14,147.270004,149.929993,144.690002,149.100006,149.100006,1455200
2019-01-15,149.589996,155.539993,149.589996,154.300003,154.300003,1638200
2019-01-16,155.699997,158.589996,153.300003,158.250000,158.250000,2142000
2019-01-17,156.600006,159.979996,155.820007,157.690002,157.690002,1242500
2019-01-18,160.000000,160.229996,157.690002,158.429993,158.429993,1142900
2019-01-22,157.229996,158.570007,154.100006,156.279999,156.279999,1036400
2019-01-23,158.199997,160.199997,154.479996,156.600006,156.600006,793500
2019-01-24,156.479996,159.399994,156.250000,158.410004,158.410004,655200
2019-01-25,160.000000,163.639999,159.785004,162.820007,162.820007,980300
2019-01-28,159.679993,161.182007,158.380005,159.440002,159.440002,807200
2019-01-29,160.000000,160.500000,154.520004,157.110001,157.110001,1040900
2019-01-30,159.970001,162.979996,158.000000,162.429993,162.429993,712400
2019-01-31,162.470001,169.600006,161.919998,168.470001,168.470001,1661600
2019-02-01,168.360001,171.000000,167.509995,170.589996,170.589996,1248400
2019-02-04,170.619995,174.649994,170.259995,173.550003,173.550003,1172000
2019-02-05,173.649994,176.880005,173.360001,173.570007,173.570007,969500
2019-02-06,172.369995,174.500000,170.699997,173.600006,173.600006,736300
2019-02-07,171.279999,174.179993,171.087997,171.800003,171.800003,1408200
2019-02-08,170.220001,176.990005,169.600006,175.949997,175.949997,979500
2019-02-11,178.050003,180.000000,172.934998,173.169998,173.169998,2220100
2019-02-12,163.649994,175.889999,160.630005,175.550003,175.550003,5928000
2019-02-13,178.190002,180.000000,171.039993,172.020004,172.020004,2982700
2019-02-14,171.089996,177.240005,169.559998,176.520004,176.520004,1607600
2019-02-15,177.100006,178.720001,173.710007,178.190002,178.190002,1129200
2019-02-19,177.039993,185.070007,177.039993,181.300003,181.300003,2282800
2019-02-20,181.649994,184.190002,177.460007,179.210007,179.210007,1330600
2019-02-21,179.639999,180.358994,177.179993,178.470001,178.470001,974400
2019-02-22,180.000000,183.660004,179.356995,183.630005,183.630005,1017600
2019-02-25,185.820007,188.759995,184.479996,187.500000,187.500000,1271600
2019-02-26,186.080002,187.929993,183.850006,185.029999,185.029999,1045100
2019-02-27,185.169998,189.259995,184.800003,189.199997,189.199997,908200
2019-02-28,188.279999,191.130005,187.490005,189.149994,189.149994,865400
2019-03-01,190.850006,192.779999,189.292007,191.520004,191.520004,1126200
2019-03-04,192.380005,194.802994,182.369995,186.470001,186.470001,1606200
2019-03-05,186.570007,189.160004,184.350006,187.500000,187.500000,1005800
2019-03-06,187.500000,188.770004,184.110001,187.369995,187.369995,723800
2019-03-07,186.509995,190.380005,184.800003,186.940002,186.940002,734900
2019-03-08,182.179993,190.000000,181.000000,189.759995,189.759995,1262700
2019-03-11,190.990005,200.740005,190.990005,200.389999,200.389999,2058500
2019-03-12,201.000000,203.789993,197.050003,202.470001,202.470001,1328700
2019-03-13,203.500000,206.949997,202.360001,205.509995,205.509995,1177500
2019-03-14,204.320007,209.589996,203.389999,208.229996,208.229996,1219000
2019-03-15,208.869995,209.410004,203.619995,205.979996,205.979996,2337300
2019-03-18,204.500000,205.919998,201.449997,205.770004,205.770004,1248800
2019-03-19,207.699997,208.000000,197.653000,202.089996,202.089996,2215400
2019-03-20,200.529999,203.100006,198.729996,201.339996,201.339996,1401600
2019-03-21,200.320007,205.199997,198.815002,205.000000,205.000000,1721000
2019-03-22,204.399994,204.690002,198.610001,198.750000,198.750000,1530100
2019-03-25,198.050003,202.750000,196.470001,201.449997,201.449997,1257500
2019-03-26,203.630005,207.410004,202.729996,204.369995,204.369995,1165900
2019-03-27,205.660004,205.720001,196.610001,200.080002,200.080002,1020400
2019-03-28,200.830002,203.750000,197.000000,203.449997,203.449997,1114000
2019-03-29,205.880005,207.500000,203.190002,206.619995,206.619995,810100
2019-04-01,208.429993,210.100006,203.119995,206.039993,206.039993,1103200
2019-04-02,205.600006,206.050003,198.449997,201.460007,201.460007,2454900
2019-04-03,201.979996,205.800003,198.889999,205.119995,205.119995,2011000
2019-04-04,204.539993,205.009995,190.380005,194.750000,194.750000,4762100
2019-04-05,195.589996,198.020004,194.889999,196.649994,196.649994,1489900
2019-04-08,196.649994,200.889999,195.320007,200.240005,200.240005,1291300
2019-04-09,198.259995,204.220001,197.341003,203.960007,203.960007,1248200
2019-04-10,204.360001,207.440002,202.509995,206.500000,206.500000,880300
2019-04-11,207.580002,211.539993,206.309998,210.990005,210.990005,1334700
2019-04-12,212.820007,214.929993,212.110001,214.830002,214.830002,1197000
2019-04-15,214.830002,219.899994,213.619995,218.029999,218.029999,1759500
2019-04-16,219.779999,221.820007,213.610001,215.399994,215.399994,1338200
2019-04-17,216.800003,218.330002,211.309998,217.050003,217.050003,1064000
2019-04-18,217.130005,220.779999,213.130005,220.720001,220.720001,1287700
2019-04-22,220.000000,225.990005,219.169998,224.289993,224.289993,1316500
2019-04-23,226.500000,227.389999,222.100006,223.440002,223.440002,1881300
2019-04-24,224.600006,224.600006,218.623993,219.809998,219.809998,2023100
2019-04-25,220.690002,222.190002,216.619995,218.970001,218.970001,1667300
2019-04-26,219.000000,225.179993,219.000000,222.279999,222.279999,1388600
2019-04-29,225.330002,228.740005,223.529999,225.789993,225.789993,1940300
2019-04-30,226.440002,247.500000,226.440002,243.529999,243.529999,6223400
2019-05-01,242.850006,252.302002,237.389999,245.160004,245.160004,3184300
2019-05-02,245.880005,260.820007,245.500000,255.539993,255.539993,4054200
2019-05-03,259.000000,266.399994,254.789993,264.029999,264.029999,3349900
2019-05-06,257.200012,266.720001,255.119995,265.519989,265.519989,2916900
2019-05-07,264.359985,266.500000,254.699997,258.690002,258.690002,2589400
2019-05-08,258.700012,264.619995,257.510010,261.510010,261.510010,1847500
2019-05-09,258.880005,261.359985,254.119995,260.619995,260.619995,1831000
2019-05-10,260.429993,262.989990,252.639999,258.829987,258.829987,1674900
2019-05-13,247.910004,253.063004,245.619995,250.789993,250.789993,1938800
2019-05-14,245.000000,254.020004,242.229996,253.149994,253.149994,2097100
2019-05-15,250.610001,265.420013,250.039993,264.160004,264.160004,1931600
2019-05-16,265.359985,279.480011,265.100006,278.010010,278.010010,2975700
2019-05-17,276.679993,279.440002,271.579987,273.500000,273.500000,1667200
2019-05-20,270.029999,273.000000,264.739990,267.190002,267.190002,1856100
2019-05-21,272.040009,273.597992,269.510010,272.809998,272.809998,1110400
2019-05-22,271.709991,280.950012,271.390015,279.000000,279.000000,1252000
2019-05-23,275.000000,277.980011,268.000000,271.619995,271.619995,1530300
2019-05-24,274.500000,278.880005,272.515015,275.850006,275.850006,1163400
2019-05-28,278.350006,285.959991,278.299988,282.429993,282.429993,1538900
2019-05-29,280.000000,280.299988,270.519989,272.679993,272.679993,1673800
2019-05-30,275.100006,277.820007,270.799988,277.049988,277.049988,1290900
2019-05-31,273.359985,278.970001,272.160004,274.899994,274.899994,1087800
2019-06-03,274.279999,277.510010,262.170013,265.000000,265.000000,2535800
2019-06-04,268.470001,274.100006,264.109985,274.000000,274.000000,1603000
2019-06-05,277.220001,292.859985,277.119995,292.519989,292.519989,2342100
2019-06-06,291.839996,299.109985,289.010010,297.059998,297.059998,1867300
2019-06-07,298.660004,309.369995,298.399994,305.049988,305.049988,2344700
2019-06-10,309.149994,315.600006,304.440002,306.730011,306.730011,1716100
2019-06-11,309.600006,311.510010,298.570007,306.709991,306.709991,1847800
2019-06-12,304.480011,312.700012,302.000000,310.140015,310.140015,1124000
2019-06-13,312.910004,314.095001,305.640015,306.989990,306.989990,1043400
2019-06-14,305.410004,306.420013,301.940002,305.109985,305.109985,751000
2019-06-17,304.450012,307.880005,303.049988,305.850006,305.850006,703500
2019-06-18,310.000000,311.380005,303.739990,304.209991,304.209991,1104900
2019-06-19,305.510010,327.690002,302.399994,327.019989,327.019989,2980200
2019-06-20,331.500000,338.940002,326.000000,328.010010,328.010010,3108800
2019-06-21,328.000000,331.369995,324.100006,326.850006,326.850006,1446000
2019-06-24,323.339996,324.480011,311.049988,311.829987,311.829987,2179600
2019-06-25,306.989990,309.630005,281.750000,284.040009,284.040009,4953000
2019-06-26,289.019989,295.519989,281.690002,289.029999,289.029999,2334000
2019-06-27,290.500000,302.440002,289.500000,300.959991,300.959991,1814500
2019-06-28,303.299988,304.290009,292.339996,300.149994,300.149994,1500900
2019-07-01,308.600006,308.769989,300.329987,304.679993,304.679993,1344000
2019-07-02,305.390015,314.660004,305.000000,311.959991,311.959991,1298800
2019-07-03,310.890015,318.339996,310.279999,313.329987,313.329987,966400
2019-07-05,311.010010,313.929993,303.410004,313.720001,313.720001,1318300
2019-07-08,314.440002,329.799988,312.959991,321.000000,321.000000,2548700
2019-07-09,322.410004,324.429993,319.500000,321.980011,321.980011,1740700
2019-07-10,324.529999,326.989990,318.510010,319.010010,319.010010,1275700
2019-07-11,319.000000,319.789001,314.239990,315.000000,315.000000,1238300
2019-07-12,315.000000,315.778015,302.570007,310.019989,310.019989,2024800
2019-07-15,309.940002,324.290009,306.016998,324.019989,324.019989,1841300
2019-07-16,323.660004,324.799988,315.869995,317.390015,317.390015,1336900
2019-07-17,319.320007,336.950012,319.032990,325.320007,325.320007,3748200
2019-07-18,325.750000,333.260010,322.609985,331.149994,331.149994,1699800
2019-07-19,333.149994,339.000000,329.679993,330.000000,330.000000,1478900
2019-07-22,331.920013,340.835999,331.510010,335.239990,335.239990,1870900
2019-07-23,337.000000,338.959991,328.600006,330.220001,330.220001,1664100
2019-07-24,330.510010,331.825989,324.109985,329.570007,329.570007,1888900
2019-07-25,330.910004,338.739990,327.746002,333.339996,333.339996,1498400
2019-07-26,332.940002,338.970001,332.320007,336.540009,336.540009,1120200
2019-07-29,336.350006,337.029999,313.531006,319.709991,319.709991,2223400
2019-07-30,314.000000,322.339996,310.359985,314.299988,314.299988,1776100
2019-07-31,316.510010,320.980011,310.359985,317.880005,317.880005,1836300
2019-08-01,334.010010,350.790009,328.010010,341.390015,341.390015,4612800
2019-08-02,341.230011,341.230011,322.670013,332.190002,332.190002,1980600
2019-08-05,313.869995,327.500000,313.390015,321.390015,321.390015,2391300
2019-08-06,327.410004,333.380005,324.399994,332.670013,332.670013,1772600
2019-08-07,330.079987,342.829987,328.529999,341.309998,341.309998,1767900
2019-08-08,344.010010,358.579987,342.339996,357.809998,357.809998,1885200
2019-08-09,354.500000,371.630005,354.250000,369.950012,369.950012,2361400
2019-08-12,367.000000,372.359985,361.250000,366.730011,366.730011,1777600
2019-08-13,364.000000,370.700012,355.329987,369.230011,369.230011,1921900
2019-08-14,360.369995,366.940002,347.549988,352.799988,352.799988,2397700
2019-08-15,355.000000,359.500000,347.679993,351.070007,351.070007,1582200
2019-08-16,356.089996,361.070007,351.458008,358.739990,358.739990,1320600
2019-08-19,363.739990,365.910004,359.109985,361.829987,361.829987,1200700
2019-08-20,361.459991,376.299988,359.320007,374.970001,374.970001,2071700
2019-08-21,381.429993,391.450012,377.500000,389.829987,389.829987,2421200
2019-08-22,391.880005,392.829987,380.019989,388.540009,388.540009,2084800
2019-08-23,387.989990,401.164001,381.250000,382.750000,382.750000,2902400
2019-08-26,388.609985,397.959991,384.119995,395.959991,395.959991,1996200
2019-08-27,402.700012,409.609985,398.500000,406.989990,406.989990,2791900
2019-08-28,406.369995,407.880005,390.820007,394.799988,394.799988,2743600
2019-08-29,402.250000,403.000000,391.709991,391.709991,391.709991,2407400
2019-08-30,393.619995,394.440002,371.730011,385.390015,385.390015,2922600
2019-09-03,384.000000,392.799988,380.200012,383.910004,383.910004,1965500
2019-09-04,389.700012,391.489990,382.500000,386.489990,386.489990,1339900
2019-09-05,387.700012,392.994995,380.380005,392.720001,392.720001,2218500
2019-09-06,393.489990,395.750000,380.140015,380.420013,380.420013,1723700
2019-09-09,384.019989,384.019989,350.325012,358.670013,358.670013,4518100
2019-09-10,352.500000,355.309998,335.089996,337.239990,337.239990,5254600
2019-09-11,338.399994,350.700012,336.100006,347.510010,347.510010,3215200
2019-09-12,354.970001,360.820007,351.109985,356.630005,356.630005,3080000
2019-09-13,356.529999,357.500000,337.640015,338.309998,338.309998,2676600
2019-09-16,328.510010,343.450012,324.510010,337.929993,337.929993,2855300
2019-09-17,324.589996,334.730011,323.429993,328.820007,328.820007,5533500
2019-09-18,331.070007,331.890015,317.549988,325.850006,325.850006,2701100
2019-09-19,328.339996,331.850006,321.220001,325.000000,325.000000,1766900
2019-09-20,324.989990,330.899994,312.000000,318.820007,318.820007,2783200
2019-09-23,317.779999,325.470001,310.713989,313.260010,313.260010,2469300
2019-09-24,313.559998,315.839996,287.570007,295.470001,295.470001,5263400
2019-09-25,292.000000,315.825012,286.070007,314.600006,314.600006,5484400
2019-09-26,314.820007,316.190002,302.359985,313.140015,313.140015,2935900
2019-09-27,314.000000,316.399994,301.709991,305.690002,305.690002,2181200
2019-09-30,304.690002,316.489990,302.029999,311.660004,311.660004,2060200
2019-10-01,311.660004,320.000000,308.799988,313.220001,313.220001,2010700
2019-10-02,309.640015,311.170013,300.700012,310.359985,310.359985,2206200
2019-10-03,311.440002,326.600006,304.175995,325.570007,325.570007,3137200
2019-10-04,327.470001,330.450012,320.100006,327.200012,327.200012,2754000
2019-10-07,326.820007,331.570007,322.160004,326.320007,326.320007,1400600
2019-10-08,322.500000,325.690002,310.799988,311.049988,311.049988,1967300
2019-10-09,313.500000,316.709991,311.670013,313.850006,313.850006,1448800
2019-10-10,314.470001,329.290009,311.010010,324.470001,324.470001,2175800
2019-10-11,330.869995,337.329987,324.459991,329.260010,329.260010,2261200
2019-10-14,328.989990,346.029999,328.670013,344.299988,344.299988,2122400
2019-10-15,347.100006,349.440002,343.700012,346.079987,346.079987,2033400
2019-10-16,342.010010,343.649994,322.239990,323.640015,323.640015,2489200
2019-10-17,326.500000,333.920013,324.000000,331.339996,331.339996,1684300
2019-10-18,332.000000,335.000000,312.130005,314.339996,314.339996,2657600
2019-10-21,317.000000,326.559998,311.609985,319.730011,319.730011,1797200
2019-10-22,323.500000,326.799988,295.299988,299.690002,299.690002,3090400
2019-10-23,298.209991,309.772003,291.059998,297.140015,297.140015,2366000
2019-10-24,301.959991,324.239990,301.029999,323.339996,323.339996,3133500
2019-10-25,316.720001,321.359985,309.119995,317.450012,317.450012,2241600
2019-10-28,322.489990,329.179993,312.820007,324.929993,324.929993,2842500
2019-10-29,306.000000,321.880005,298.640015,312.519989,312.519989,5351800
2019-10-30,313.320007,319.940002,308.459991,319.119995,319.119995,2041800
2019-10-31,316.410004,319.850006,308.739990,313.570007,313.570007,1789400
2019-11-01,316.250000,322.079987,312.869995,316.760010,316.760010,1600500
2019-11-04,318.380005,321.000000,303.769989,307.910004,307.910004,2622600
2019-11-05,308.089996,309.049988,294.462006,295.500000,295.500000,2806000
2019-11-06,296.920013,300.700012,291.510010,295.019989,295.019989,1635900
2019-11-07,295.549988,297.489990,282.440002,285.750000,285.750000,2448900
2019-11-08,282.079987,298.809998,282.079987,297.640015,297.640015,2467200
2019-11-11,296.040009,305.200012,293.459991,303.320007,303.320007,1747800
2019-11-12,301.820007,310.748993,301.820007,305.559998,305.559998,1677200
2019-11-13,305.000000,314.839996,302.640015,314.309998,314.309998,1964200
2019-11-14,314.320007,319.890015,309.355011,312.450012,312.450012,1653500
2019-11-15,314.929993,315.309998,309.700012,312.380005,312.380005,1020500
2019-11-18,312.730011,325.829987,310.350006,322.980011,322.980011,1743500
2019-11-19,323.230011,325.779999,314.510010,316.279999,316.279999,1428400
2019-11-20,314.380005,325.118011,312.000000,317.049988,317.049988,1656900
2019-11-21,317.500000,321.980011,314.200012,316.070007,316.070007,1353100
2019-11-22,318.760010,320.000000,309.733002,314.519989,314.519989,1116300
2019-11-25,315.089996,318.739990,312.320007,317.070007,317.070007,1371800
2019-11-26,317.940002,337.170013,317.079987,336.190002,336.190002,2876600
2019-11-27,337.510010,342.649994,330.079987,341.000000,341.000000,2413600
2019-11-29,339.899994,344.000000,335.510010,336.750000,336.750000,1206700
2019-12-02,336.000000,336.000000,311.532013,330.839996,330.839996,2970200
2019-12-03,321.010010,351.309998,320.000000,350.660004,350.660004,3269800
2019-12-04,350.000000,376.910004,349.510010,372.000000,372.000000,5600800
2019-12-05,371.029999,376.589996,360.260010,363.589996,363.589996,3242200
2019-12-06,367.799988,372.290009,360.750000,364.600006,364.600006,2198700
2019-12-09,365.179993,381.109985,364.000000,369.790009,369.790009,4074600
2019-12-10,373.510010,373.970001,364.545990,368.000000,368.000000,1514700
2019-12-11,368.410004,374.500000,365.510010,373.079987,373.079987,1837900
2019-12-12,372.000000,376.299988,364.910004,372.049988,372.049988,2171400
2019-12-13,370.450012,392.000000,370.450012,385.570007,385.570007,3257000
2019-12-16,389.739990,396.670013,383.000000,393.630005,393.630005,2621700
2019-12-17,393.000000,397.000000,380.630005,387.950012,387.950012,2464100
2019-12-18,391.019989,404.799988,390.535004,396.940002,396.940002,3070700
2019-12-19,395.589996,401.980011,391.269989,393.059998,393.059998,1941000
2019-12-20,393.049988,398.696014,387.510010,390.070007,390.070007,1684200
2019-12-23,392.869995,398.709991,388.029999,389.130005,389.130005,1429000
2019-12-24,389.809998,400.640015,386.140015,399.390015,399.390015,1527300
2019-12-26,402.760010,416.600006,402.399994,408.750000,408.750000,2349800
2019-12-27,411.510010,415.799988,403.109985,408.000000,408.000000,1913300
2019-12-30,408.380005,409.320007,392.109985,396.359985,396.359985,1826900
2019-12-31,394.959991,403.940002,391.010010,397.579987,397.579987,1122200
2020-01-02,403.989990,408.239990,398.359985,407.809998,407.809998,1396700
2020-01-03,401.600006,408.403015,397.000000,404.290009,404.290009,1031700
2020-01-06,398.589996,413.519989,395.420013,413.329987,413.329987,1686000
2020-01-07,415.750000,422.480011,410.119995,414.500000,414.500000,1552900
2020-01-08,413.929993,422.545013,411.859985,418.100006,418.100006,1550100
2020-01-09,423.100006,431.709991,421.790009,430.200012,430.200012,1784400
2020-01-10,432.489990,438.559998,427.670013,429.170013,429.170013,1804100
2020-01-13,434.989990,446.744995,433.750000,440.250000,440.250000,1999800
2020-01-14,442.769989,445.920013,430.500000,441.220001,441.220001,1505500
2020-01-15,441.920013,453.000000,441.220001,448.510010,448.510010,1632900
2020-01-16,452.739990,453.779999,446.640015,451.299988,451.299988,1466900
2020-01-17,452.730011,458.910004,452.000000,454.880005,454.880005,1869200
2020-01-21,454.989990,472.859985,454.089996,465.440002,465.440002,2139300
2020-01-22,470.000000,476.786011,463.170013,464.760010,464.760010,2358400
2020-01-23,464.769989,473.000000,460.000000,469.250000,469.250000,2445000
2020-01-24,474.000000,476.510010,457.829987,465.480011,465.480011,2141100
2020-01-27,447.619995,459.899994,436.739990,451.109985,451.109985,2247400
2020-01-28,453.500000,468.670013,451.100006,467.660004,467.660004,1536100
2020-01-29,473.390015,480.045990,470.450012,471.670013,471.670013,1808500
2020-01-30,470.500000,478.149994,464.660004,476.880005,476.880005,1507100
2020-01-31,480.579987,482.869995,463.019989,465.660004,465.660004,2180200
2020-02-03,468.250000,474.880005,457.250000,469.390015,469.390015,1853100
2020-02-04,476.390015,487.679993,471.790985,485.459991,485.459991,1779800
2020-02-05,493.500000,495.000000,467.958008,475.559998,475.559998,2131700
2020-02-06,473.160004,475.730011,462.500000,472.980011,472.980011,1673200
2020-02-07,472.000000,481.730011,466.779999,478.690002,478.690002,1194400
2020-02-10,479.109985,491.692993,476.529999,491.690002,491.690002,1865000
2020-02-11,494.070007,499.880005,489.109985,492.750000,492.750000,2693000
2020-02-12,568.900024,593.890015,529.000000,531.250000,531.250000,9779400
2020-02-13,533.010010,554.780029,530.706970,532.969971,532.969971,4522500
2020-02-14,541.000000,542.200012,523.330017,531.219971,531.219971,2208200
2020-02-18,534.000000,548.880005,532.000000,536.409973,536.409973,2446400
2020-02-19,544.049988,549.684998,538.640015,543.210022,543.210022,1785800
2020-02-20,542.690002,547.184998,507.399994,535.580017,535.580017,2466900
2020-02-21,531.239990,534.599976,511.609985,520.659973,520.659973,1925800
2020-02-24,482.000000,504.045013,476.000000,490.959991,490.959991,3288000
2020-02-25,500.000000,502.429993,456.459991,466.459991,466.459991,3408400
2020-02-26,459.250000,484.000000,459.040009,471.179993,471.179993,2532000
2020-02-27,452.279999,467.933014,427.934998,438.369995,438.369995,3716800
2020-02-28,422.635010,463.309998,420.500000,463.309998,463.309998,3474600
2020-03-02,483.200012,488.750000,461.596008,488.399994,488.399994,3255500
2020-03-03,501.480011,503.000000,467.519989,476.940002,476.940002,3157200
2020-03-04,489.000000,514.000000,486.000000,512.229980,512.229980,2694500
2020-03-05,495.000000,512.375000,491.250000,498.220001,498.220001,2460200
2020-03-06,480.000000,491.200012,459.147003,472.070007,472.070007,2913500
2020-03-09,430.820007,446.079987,416.510010,418.320007,418.320007,2986600
2020-03-10,445.000000,450.500000,420.630005,450.339996,450.339996,2864100
2020-03-11,435.250000,442.000000,406.329987,422.309998,422.309998,2812600
2020-03-12,371.000000,403.570007,366.100006,377.779999,377.779999,4419400
2020-03-13,404.000000,406.420013,363.010010,390.899994,390.899994,3314400
2020-03-16,339.000000,362.000000,321.500000,322.290009,322.290009,4179900
2020-03-17,330.019989,358.000000,307.670013,355.089996,355.089996,4240800
2020-03-18,326.339996,358.556000,305.299988,336.829987,336.829987,3522400
2020-03-19,336.160004,345.730011,316.000000,332.500000,332.500000,3247200
2020-03-20,345.000000,372.542999,342.000000,346.059998,346.059998,4295700
2020-03-23,346.540009,384.179993,335.119995,375.390015,375.390015,3650900
2020-03-24,412.760010,432.989990,406.670990,430.000000,430.000000,3504700
2020-03-25,435.940002,470.570007,432.109985,446.600006,446.600006,3563200
2020-03-26,454.399994,470.480011,435.299988,447.410004,447.410004,3093800
2020-03-27,427.609985,433.359985,412.019989,421.619995,421.619995,2569300
2020-03-30,423.489990,434.890015,412.010986,430.380005,430.380005,1598800
2020-03-31,428.079987,439.589996,414.000000,416.929993,416.929993,1950100
2020-04-01,402.989990,406.000000,381.529999,384.670013,384.670013,2272700
2020-04-02,350.000000,365.940002,334.549988,346.299988,346.299988,5205500
2020-04-03,358.029999,363.790009,345.000000,357.649994,357.649994,2615900
2020-04-06,380.000000,393.570007,369.299988,392.649994,392.649994,2766600
2020-04-07,408.989990,408.989990,374.019989,378.540009,378.540009,3214200
2020-04-08,383.000000,417.570007,381.309998,414.510010,414.510010,3353200
2020-04-09,422.510010,439.000000,413.000000,417.739990,417.739990,2935400
2020-04-13,423.700012,453.351013,417.809998,447.450012,447.450012,3120200
2020-04-14,467.029999,501.470001,461.339996,496.059998,496.059998,3746600
2020-04-15,481.119995,500.440002,477.109985,497.170013,497.170013,2684300
2020-04-16,508.500000,529.130005,502.010010,526.429993,526.429993,3704900
2020-04-17,540.500000,591.830017,539.000000,590.390015,590.390015,6141700
2020-04-20,585.000000,644.950012,584.000000,629.900024,629.900024,6830500
2020-04-21,647.000000,665.739990,556.010010,585.000000,585.000000,11050700
2020-04-22,615.989990,635.000000,603.200012,626.559998,626.559998,5031600
2020-04-23,631.299988,639.840027,610.390015,620.489990,620.489990,4383900
2020-04-24,624.000000,651.989990,605.599976,643.190002,643.190002,5451400
2020-04-27,662.599976,662.599976,623.039978,628.580017,628.580017,4030000
2020-04-28,634.000000,639.760010,610.099976,633.650024,633.650024,3685700
2020-04-29,637.000000,645.549988,621.130005,639.989990,639.989990,2403900
2020-04-30,625.000000,645.979980,623.000000,632.289978,632.289978,2446000
2020-05-01,615.000000,627.859985,595.030029,613.640015,613.640015,2521200
2020-05-04,620.640015,658.900024,617.010010,658.890015,658.890015,2759800
2020-05-05,670.000000,704.690002,662.000000,686.109985,686.109985,5143700
2020-05-06,672.880005,739.239990,669.000000,733.530029,733.530029,6925200
2020-05-07,719.940002,738.710022,715.000000,722.760010,722.760010,4603400
2020-05-08,705.549988,721.000000,703.000000,708.969971,708.969971,4084100
2020-05-11,706.960022,752.500000,703.780029,750.340027,750.340027,3667300
2020-05-12,769.000000,770.950012,733.950012,742.280029,742.280029,3696100
2020-05-13,750.000000,768.590027,717.289978,754.380005,754.380005,4369600
2020-05-14,749.890015,758.090027,733.000000,754.289978,754.289978,2847500
2020-05-15,754.299988,774.789978,751.250000,767.000000,767.000000,3018300
